surrgain,entloss,EpisodesSoFar,TtR,TimeElapsed,meankl,entropy,AttC,MtR,TimestepsSoFar,Fce,optimgain,AttNC
0.0020070053,0.0,185,7.827027027027027,40.75093078613281,0.0074026384,1.417341,0.8054054054054054,4.6664119130016095,9877,0.07584568068365337,0.0020070053,0.1945945945945946
0.0012229065,0.0,307,12.12295081967213,76.35525441169739,0.007124784,1.3943913,0.680327868852459,6.9431679503046375,19964,0.09326037672110708,0.0012229065,0.319672131147541
0.0008352852,0.0,401,14.48936170212766,108.20449876785278,0.0064405976,1.360334,0.5851063829787234,8.293811991385802,29871,0.1101465721040189,0.0008352852,0.4148936170212766
0.0017128051,0.0,479,17.653846153846153,145.899099111557,0.0061058886,1.3188906,0.5,10.028811247842436,39754,0.09063626239450413,0.0017128051,0.5
0.00035862808,0.0,551,17.680555555555557,182.34256625175476,0.0002595618,1.3160388,0.4444444444444444,10.369505833544194,49846,0.0962058823529412,0.00035862808,0.5555555555555556
0.00025797272,0.0,619,18.955882352941178,217.32738089561462,0.000951564,1.3297906,0.4117647058823529,10.836329281791302,59908,0.09861215255332902,0.00025797272,0.5882352941176471
0.000786702,0.0,677,22.362068965517242,257.5458505153656,0.010717053,1.3409851,0.3103448275862069,12.86436183356456,69942,0.08944827586206898,0.000786702,0.6896551724137931
0.0006885754,0.0,749,18.569444444444443,290.089168548584,0.001715123,1.3245661,0.4583333333333333,10.829477387386808,79777,0.08961348528015192,0.0006885754,0.5416666666666666
0.0005404785,0.0,807,22.620689655172413,324.0018982887268,0.0031911528,1.2904099,0.3103448275862069,12.998185710595042,89859,0.09839964633068081,0.0005404785,0.6896551724137931
0.0008979599,0.0,870,19.936507936507937,363.400995016098,0.0054577766,1.2497597,0.36507936507936506,11.652146760744026,99898,0.09866666666666668,0.0008979599,0.6349206349206349
0.0006255817,0.0,931,19.737704918032787,398.10862016677856,0.0071267076,1.1738322,0.3442622950819672,11.234188286931033,109965,0.08602423378474698,0.0006255817,0.6557377049180327
0.0010253296,0.0,991,20.733333333333334,436.8312175273895,0.0069178147,1.1824384,0.3333333333333333,11.831882012775786,119995,0.08293333333333333,0.0010253296,0.6666666666666666
0.0006477341,0.0,1060,18.507246376811594,477.0456051826477,0.001224056,1.177201,0.43478260869565216,10.567576320256533,129859,0.0804763509718009,0.0006477341,0.5652173913043478
0.00044787806,0.0,1114,23.666666666666668,508.00338864326477,0.0006503092,1.177306,0.25925925925925924,13.483805847333691,139887,0.10237485970819306,0.00044787806,0.7407407407407407
0.0019597688,0.0,1167,24.62264150943396,545.1902959346771,0.011544531,1.2051431,0.24528301886792453,14.145089885508604,149908,0.0984905660377359,0.0019597688,0.7547169811320755
0.0008587631,0.0,1223,24.178571428571427,580.712325334549,0.0035939347,1.1878452,0.2857142857142857,13.632650081971635,159932,0.11449999999999996,0.0008587631,0.7142857142857143
0.0008974319,0.0,1287,21.4375,615.1400198936462,0.0020941815,1.1621664,0.390625,12.226915538294858,169781,0.10286489898989898,0.0008974319,0.609375
0.00075480307,0.0,1350,22.50793650793651,656.9911699295044,0.0029166786,1.1188786,0.36507936507936506,12.988976567023272,179918,0.12358774911155859,0.00075480307,0.6349206349206349
