TimeElapsed,entropy,MtR,EpisodesSoFar,TimestepsSoFar,AttNC,optimgain,Fce,TtR,entloss,meankl,AttC,surrgain
34.78222870826721,1.4075319,6.0195478263189,148,9891,0.25,0.00055352476,0.1014875616798752,10.067567567567568,0.0,0.006229109,0.75,0.00055352476
73.10669660568237,1.3901932,7.535558830174196,258,19930,0.35454545454545455,0.00091852725,0.11693509968292574,12.954545454545455,0.0,0.0061743814,0.6454545454545455,0.00091852725
112.7723560333252,1.3736618,9.531184710230496,339,29838,0.48148148148148145,0.0005528229,0.09568381006439751,16.506172839506174,0.0,0.0028351536,0.5185185185185185,0.0005528229
150.29020357131958,1.328308,12.075186655250151,407,39894,0.5882352941176471,0.00051752623,0.08323529411764706,20.808823529411764,0.0,0.002929936,0.4117647058823529,0.00051752623
184.40834069252014,1.2689208,11.921058990829911,471,49765,0.609375,0.0014336351,0.0925134423503326,20.859375,0.0,0.0070318026,0.390625,0.0014336351
220.63516354560852,1.213378,12.597266224915048,528,59794,0.7017543859649122,0.000977855,0.0872982456140351,21.82456140350877,0.0,0.0038443175,0.2982456140350877,0.000977855
256.16187930107117,1.1952355,12.817496173642612,585,69865,0.7017543859649122,0.001199768,0.10595265942634366,22.31578947368421,0.0,0.0066689043,0.2982456140350877,0.001199768
295.60248923301697,1.1693552,13.048186106247117,643,79961,0.6896551724137931,0.0008564186,0.11015892786207629,22.637931034482758,0.0,0.0029861385,0.3103448275862069,0.0008564186
332.2397520542145,1.1879274,12.64974391579188,700,89755,0.6842105263157895,0.00057827454,0.09623751686909583,22.140350877192983,0.0,0.002758737,0.3157894736842105,0.00057827454
366.96212124824524,1.2153525,15.603477408939586,750,99791,0.8,0.00029095306,0.11083294117647059,27.16,0.0,0.0032686202,0.2,0.00029095306
407.02760219573975,1.1782826,11.110091418137824,818,109889,0.5882352941176471,0.0005891541,0.13066131907308376,19.279411764705884,0.0,0.0035643226,0.4117647058823529,0.0005891541
443.2006525993347,1.1887196,13.922210839127395,872,119919,0.7407407407407407,0.0009723122,0.10214814814814818,24.62962962962963,0.0,0.0028085967,0.25925925925925924,0.0009723122
480.47552156448364,1.1264249,13.25169299720421,929,129992,0.7017543859649122,0.0013346222,0.10948684064473536,23.473684210526315,0.0,0.0051609413,0.2982456140350877,0.0013346222
521.6692509651184,1.085834,12.98807587751132,988,139812,0.6610169491525424,0.0014509857,0.1322636534839924,22.389830508474578,0.0,0.006743976,0.3389830508474576,0.0014509857
556.8026044368744,1.0437195,12.927368724666803,1043,149839,0.7272727272727273,0.0014591614,0.09971255411255409,22.8,0.0,0.009151439,0.2727272727272727,0.0014591614
593.7899348735809,1.0368595,13.79571800961867,1097,159881,0.7407407407407407,0.0014462906,0.0998119658119658,24.27777777777778,0.0,0.0024193074,0.25925925925925924,0.0014462906
630.5184483528137,0.96883684,12.03328750182888,1156,169952,0.6779661016949152,0.002123204,0.09636274083731712,21.16949152542373,0.0,0.0065055564,0.3220338983050847,0.002123204
668.4451031684875,0.9255637,13.651425615975104,1208,179986,0.7692307692307693,0.00087884214,0.09782417582417587,23.78846153846154,0.0,0.004351164,0.23076923076923078,0.00087884214
