surrgain,EpisodesSoFar,MtR,optimgain,meankl,AttC,Fce,TimeElapsed,AttNC,entloss,TtR,TimestepsSoFar,entropy
0.0005586263,70,13.344854260822482,0.0005586263,0.0059060594,2.3,0.140009384464532,58.38539099693298,0.7,0.0,68.52857142857142,9772,1.4282203
0.0005561874,125,14.604553550558775,0.0005561874,0.0007931989,1.8909090909090909,0.11755036075036074,119.8133647441864,1.1090909090909091,0.0,76.96363636363637,19847,1.4192252
0.0007801086,179,16.112537683213517,0.0007801086,0.005342643,1.962962962962963,0.14928349839460953,177.90360569953918,1.037037037037037,0.0,83.27777777777777,29941,1.4243281
0.0008117035,244,13.509359433215105,0.0008117035,0.0053550308,2.292307692307692,0.1282690638606237,235.85882353782654,0.7076923076923077,0.0,68.3076923076923,39833,1.4307013
0.001047993,299,15.008872709274387,0.001047993,0.00622022,1.9636363636363636,0.15020466955649595,292.41513776779175,1.0363636363636364,0.0,78.7090909090909,49855,1.4103161
0.0010480357,343,18.843266071784306,0.0010480357,0.0011802155,1.3181818181818181,0.13018181818181818,354.34252667427063,1.6818181818181819,0.0,97.63636363636364,59871,1.3988782
0.0006627767,387,18.012137217857106,0.0006627767,0.00050646864,1.3409090909090908,0.13270899997834984,406.7218964099884,1.6590909090909092,0.0,92.79545454545455,69925,1.3964846
0.0011018036,437,15.494718014319055,0.0011018036,0.0026963705,1.7,0.12616694677871146,467.76095700263977,1.3,0.0,81.96,79981,1.3910362
0.0007608536,484,17.21726503727381,0.0007608536,0.0009079358,1.6808510638297873,0.13236865262397177,520.5152857303619,1.3191489361702127,0.0,88.91489361702128,89785,1.382083
0.00092026533,530,17.96962416876738,0.00092026533,0.0012209427,1.7826086956521738,0.13095915678524375,581.7150120735168,1.2173913043478262,0.0,94.5,99873,1.3957049
0.0014078771,576,18.551951057925077,0.0014078771,0.004078263,1.608695652173913,0.14370531206927442,641.5497581958771,1.391304347826087,0.0,97.30434782608695,109756,1.3928993
0.00095844653,620,17.901252992329276,0.00095844653,0.0014938659,1.6136363636363635,0.13063636363636363,692.8756110668182,1.3863636363636365,0.0,94.63636363636364,119768,1.384646
0.001008426,666,18.673192131131675,0.001008426,0.0015980494,1.7608695652173914,0.13844729703822448,750.7960612773895,1.2391304347826086,0.0,97.1086956521739,129918,1.3960057
0.00072671176,708,19.60292237519934,0.00072671176,0.0019166381,1.5,0.13840293040293045,812.6386380195618,1.5,0.0,102.5,139932,1.4042217
0.0009859283,753,20.023748614747028,0.0009859283,0.0052044974,1.8666666666666667,0.14732698412698408,874.2143058776855,1.1333333333333333,0.0,102.73333333333333,149967,1.4039401
0.0010953038,797,18.579518242135407,0.0010953038,0.004067676,1.6818181818181819,0.1739090909090909,931.2700476646423,1.3181818181818181,0.0,96.47727272727273,159977,1.4167486
0.000874174,846,16.770345011610814,0.000874174,0.0015655573,1.7959183673469388,0.12175449127441207,987.4795978069305,1.2040816326530612,0.0,87.0,169782,1.4080338
0.0011234822,896,16.968002563001786,0.0011234822,0.0028879242,1.78,0.1303143772184208,1044.2523338794708,1.22,0.0,87.48,179919,1.3947748
0.0012416333,939,18.554858485509655,0.0012416333,0.0037737866,1.558139534883721,0.13197217996087807,1107.7779371738434,1.441860465116279,0.0,97.95348837209302,189781,1.3919768
