Fce,surrgain,EpisodesSoFar,AttNC,entropy,MtR,TimeElapsed,AttC,meankl,TtR,optimgain,entloss,TimestepsSoFar
0.08256479248056786,0.0014627861,144,0.25,1.4036257,5.846763768165891,32.600834369659424,0.75,0.0065633194,9.708333333333334,0.0014627861,0.0,9898
0.08315603079961585,0.001089975,233,0.43820224719101125,1.3993387,8.868367372656264,63.31951427459717,0.5617977528089888,0.004180272,15.348314606741573,0.001089975,0.0,19832
0.11333969611236305,0.0009940247,317,0.4642857142857143,1.3743149,9.626578951463605,95.45155119895935,0.5357142857142857,0.0027753671,16.571428571428573,0.0009940247,0.0,29801
0.10184399384399385,0.0014168976,391,0.5405405405405406,1.3389715,10.726343062613203,127.1437258720398,0.4594594594594595,0.00502759,19.0,0.0014168976,0.0,39889
0.09171760246387113,0.0011980919,458,0.5970149253731343,1.2902219,11.996370301292723,161.38095355033875,0.40298507462686567,0.0044590244,20.91044776119403,0.0011980919,0.0,49958
0.08468627450980393,0.0012564441,526,0.5735294117647058,1.2408608,10.243449385819632,193.93299913406372,0.4264705882352941,0.0034604815,18.029411764705884,0.0012564441,0.0,59757
0.09769696969696971,0.0010116859,581,0.7272727272727273,1.2328937,13.004432023020167,224.8338565826416,0.2727272727272727,0.0018900868,22.927272727272726,0.0010116859,0.0,69782
0.09884126984126987,0.001310257,637,0.7142857142857143,1.1889608,13.79355351020195,256.4000105857849,0.2857142857142857,0.0043379734,24.232142857142858,0.001310257,0.0,79814
0.10496807151979566,0.0012093143,695,0.6896551724137931,1.1946422,13.634275140427135,286.8137047290802,0.3103448275862069,0.005816273,23.982758620689655,0.0012093143,0.0,89876
0.12509023536677413,0.0013609413,754,0.6779661016949152,1.1910571,13.88607270047489,319.15330958366394,0.3220338983050847,0.0024533682,23.949152542372882,0.0013609413,0.0,99947
0.09111092787283263,0.0018762415,817,0.6349206349206349,1.1387508,12.019291711505598,350.12469506263733,0.36507936507936506,0.0047413344,21.03174603174603,0.0018762415,0.0,109998
0.10976344497607655,0.0016943451,867,0.78,1.1577923,14.136370273151604,380.26020526885986,0.22,0.0028902306,24.56,0.0016943451,0.0,119795
0.10044345238095236,0.0016376873,931,0.625,1.1146896,12.354670169280023,412.3553137779236,0.375,0.0035468081,21.484375,0.0016376873,0.0,129865
0.10004615384615385,0.0012298336,991,0.6666666666666666,1.095232,13.500320899926907,443.0759916305542,0.3333333333333333,0.0024184838,23.283333333333335,0.0012298336,0.0,139929
0.10532037815126054,0.0020563935,1055,0.625,1.0458136,12.277666995081379,475.4971115589142,0.375,0.0052352,21.46875,0.0020563935,0.0,149979
0.10738461538461538,0.0016188018,1107,0.75,1.0504154,14.849826199112313,506.3795380592346,0.25,0.0038648811,25.903846153846153,0.0016188018,0.0,159758
0.12301455581455581,0.0019751557,1172,0.6153846153846154,1.0118456,12.119744909710482,537.0225772857666,0.38461538461538464,0.003939351,21.215384615384615,0.0019751557,0.0,169871
0.10124444444444447,0.0024889992,1232,0.6666666666666666,0.95650166,12.791286291158551,568.2968275547028,0.3333333333333333,0.0056349197,22.566666666666666,0.0024889992,0.0,179911
